level,grammar,listening,vocab,g_gap,l_gap,v_gap,trend_g,trend_l,trend_v,weak_grammar,weak_listening,weak_vocab,severity
5.0,0.7956986,0.96694577,1.0,0.12518287,-0.046064314,-0.07911854,-0.034921322,-0.0926614,-0.038623758,0,0,0,0
4.0,0.6292436,0.7554882,0.57703835,0.024679752,-0.1015648,0.07688505,0.05704874,0.07822457,-0.04719658,0,0,0,0
4.0,0.6781311,0.70447356,0.33503774,-0.10558365,-0.13192607,0.23750973,-0.075802535,0.012988891,-0.058174882,0,0,0,1
1.0,0.2478384,0.049956955,0.45699534,0.0037585031,0.20163995,-0.20539844,-0.08095246,-0.1734699,0.079625174,1,1,1,2
2.0,0.4293706,0.38650146,0.38533762,-0.028967377,0.01390176,0.015065617,-0.0839691,0.10554314,0.017900404,1,1,1,1
4.0,0.82049423,0.5445805,0.5624703,-0.17797922,0.09793452,0.0800447,-0.117788,-0.027176276,-0.1272739,0,0,0,1
1.0,0.0,0.11484783,0.052007023,0.055618282,-0.059229545,0.0036112599,-0.04759559,-0.05842277,-0.07740458,1,1,1,2
4.0,0.61602575,0.7840822,0.52748424,0.026504973,-0.14155146,0.115046486,0.07239161,0.048682127,0.003913465,0,0,1,1
5.0,0.8365344,0.98947984,0.896941,0.07111735,-0.081828095,0.010710744,-0.03966384,0.10281759,-0.06318702,1,0,0,0
6.0,0.8820365,0.89430904,1.0,0.043411985,0.031139497,-0.074551485,-0.07987913,-0.10725091,0.043943986,0,0,0,0
1.0,0.0,0.12768391,0.048255526,0.058646478,-0.06903743,0.010390953,0.14958858,0.044276178,-0.034483474,1,1,1,2
6.0,1.0,1.0,0.9434857,-0.018838115,-0.018838115,0.03767623,-0.038985103,0.003865495,0.10576621,1,0,0,0
1.0,0.12815157,0.37797117,0.43743116,0.18636641,-0.06345321,-0.1229132,0.025139835,-0.054872714,0.04511669,1,1,0,2
3.0,0.5863033,0.71443856,0.44045666,-0.0059037902,-0.13403907,0.13994285,-0.025416825,-0.082364224,-0.07136234,1,0,1,1
5.0,0.7279695,0.6162865,0.8394804,-5.7390458e-05,0.11162563,-0.111568235,0.09476892,0.007130578,-0.011022991,0,1,0,0
1.0,0.1134333,0.0,0.0,-0.0756222,0.0378111,0.0378111,-0.050715927,-0.18978803,-0.125667,1,1,1,2
1.0,0.024885701,0.26032212,0.0,0.070183575,-0.16525285,0.09506928,-0.05299854,-0.12580693,0.15639496,1,1,1,2
1.0,0.24308607,0.16572686,0.44267637,0.040743697,0.11810291,-0.1588466,-0.046026457,-0.20713197,0.037507556,1,1,1,2
3.0,0.62754977,0.62862015,0.52166164,-0.034939248,-0.03600962,0.07094887,-0.04933393,0.06183187,-0.15346232,1,0,0,1
5.0,0.9877942,0.7988627,0.925296,-0.08380991,0.10512162,-0.021311702,0.006199731,0.010770764,-0.029996987,0,0,0,0
1.0,0.005619674,0.30611295,0.10580845,0.13356069,-0.1669326,0.03337191,-0.12701924,-0.0179758,-0.20597202,1,1,1,2
1.0,0.3967548,0.22698203,0.36544192,-0.06702856,0.10274423,-0.03571567,0.01911138,-0.08453136,-0.07714942,1,1,1,2
4.0,0.7088891,0.86180514,0.85657805,0.100201644,-0.052714344,-0.0474873,0.26063433,-0.022497475,0.0027468046,0,0,0,0
2.0,0.6237881,0.59546155,0.36587712,-0.09541252,-0.06708596,0.16249849,-0.114621215,-0.0435912,0.05484843,0,1,1,1
4.0,0.75447965,0.5679359,0.5906233,-0.11680005,0.06974372,0.04705632,0.016964817,0.010185153,0.08014264,0,0,0,1
6.0,0.9934967,1.0,1.0,0.004335532,-0.002167766,-0.002167766,0.00160254,-0.15338822,-0.13697605,0,0,0,0
5.0,0.987236,0.9504793,0.76993954,-0.08468438,-0.047927685,0.13261206,-0.11779216,0.0021295762,-0.0020917098,0,0,1,1
5.0,0.5817553,0.91951233,0.79536444,0.18378876,-0.15396832,-0.029820438,0.059980955,0.038590346,0.016001768,0,0,0,1
3.0,0.55458295,0.2971389,0.34237513,-0.15655063,0.10089343,0.05565721,-0.0703813,0.016533045,-0.021127693,1,1,1,1
5.0,0.91677713,0.9307631,0.94600964,0.014406161,0.00042017872,-0.014826341,-0.0794805,0.19521528,-0.15435879,0,0,0,0
2.0,0.27866113,0.52286863,0.27213624,0.07922754,-0.16497995,0.08575241,0.10060628,-0.0033151812,-0.12173504,1,1,0,2
1.0,0.05284106,0.24826695,0.06716517,0.069916666,-0.12550923,0.05559256,-0.080738895,0.04586737,-0.06593943,1,1,1,2
4.0,0.94005406,0.921351,0.8402929,-0.03948808,-0.020785008,0.06027309,0.11025247,0.0858732,0.06445583,0,0,0,0
1.0,0.023499504,0.16849703,0.13481535,0.08543779,-0.059559736,-0.025878055,0.012104335,-0.1178164,-0.14213453,1,1,0,2
5.0,0.60414433,1.0,1.0,0.26390377,-0.13195188,-0.13195188,-0.0074153,0.07595232,-0.055727426,1,0,0,0
4.0,0.64958173,0.78741646,0.40613514,-0.03520397,-0.17303868,0.20824264,0.04228345,-0.20646492,-0.050723363,1,0,1,1
6.0,0.93322414,1.0,0.87272364,0.00209179,-0.06468407,0.062592275,0.0712865,-0.08127691,-0.16807361,0,0,1,0
2.0,0.17966034,0.33440122,0.22482246,0.066634335,-0.08810654,0.021472208,-0.06503175,0.04364337,-0.07583309,1,1,1,2
3.0,0.52724326,0.63958436,0.4907838,0.025293892,-0.087047234,0.061753344,-0.066263765,-0.134044,0.01461125,0,0,1,1
4.0,0.70727766,0.6598948,0.7826765,0.009338702,0.056721505,-0.06606021,0.0739745,0.09247366,-0.110185355,0,0,0,0
2.0,0.37850565,0.13568485,0.2249761,-0.1321168,0.11070401,0.021412779,0.24813527,0.061290745,-0.08805468,1,1,1,2
3.0,0.53548944,0.36017337,0.3587963,-0.11733639,0.05797967,0.059356727,-0.18446168,0.013250196,-0.08708975,0,1,1,1
4.0,0.6036466,0.6095425,0.52810144,-0.023216406,-0.02911231,0.052328717,-0.13171858,0.010128706,0.04328468,0,0,0,1
6.0,0.83754116,1.0,1.0,0.10830588,-0.05415294,-0.05415294,-0.10608121,-0.022507595,-0.16646977,0,0,0,0
4.0,0.812006,0.9917398,0.7371017,0.034943175,-0.14479063,0.10984746,-0.044073306,0.014592575,-0.06985381,0,0,0,0
1.0,0.20748368,0.06711368,0.19672295,-0.050376903,0.08999309,-0.039616182,-0.14117917,0.06540516,0.11400424,1,1,1,2
3.0,0.4095763,0.70524865,0.40733987,0.09781198,-0.1978604,0.100048415,0.035590738,0.09566381,0.078875646,1,0,1,0
4.0,0.46890402,0.6397848,0.60782415,0.103266954,-0.06761381,-0.035653144,-0.16700816,-0.0033993535,0.08967595,0,0,0,1
1.0,0.36230642,0.3737868,0.15727143,-0.06451819,-0.075998604,0.14051679,-0.07643679,-0.16521342,0.09499075,1,1,1,2
3.0,0.18630643,0.4275078,0.74352336,0.26613945,0.024938079,-0.29107752,-0.087220535,-0.056733392,-0.12071214,1,1,1,2
2.0,0.35632274,0.31942767,0.15095153,-0.08075543,-0.04386035,0.12461577,0.068304494,-0.012227967,0.085186966,1,1,1,2
1.0,0.21169315,0.22135484,0.00803565,-0.064665265,-0.07432696,0.13899224,-0.048665684,0.03915079,-0.25990662,1,1,1,2
3.0,0.52868164,0.6424249,0.5344487,0.039836746,-0.07390648,0.03406974,-0.160508,0.020758718,-0.079974525,1,1,1,1
2.0,0.08873623,0.1133543,0.204576,0.04681928,0.022201208,-0.06902049,-0.015678149,0.08275984,0.015539414,1,1,1,2
4.0,0.48597708,0.6471009,0.7768859,0.15067758,-0.010446293,-0.14023128,-0.11326164,-0.080104016,0.0016891188,0,1,0,1
2.0,0.68986166,0.4128391,0.35179868,-0.2050285,0.07199404,0.13303447,-0.13308005,-0.10144936,-0.008189393,0,0,1,1
4.0,0.57458484,0.6923506,0.8954626,0.14621449,0.02844874,-0.17466323,0.09098852,0.08065838,-0.105764076,0,0,0,1
2.0,0.3849042,0.19311084,0.17978033,-0.13230574,0.059487622,0.07281812,-0.069819674,-0.13365921,-0.32199857,1,1,1,2
5.0,0.71684575,0.64116997,0.50366306,-0.09628616,-0.020610362,0.116896525,0.03266805,-0.12131812,0.013296995,0,0,1,1
1.0,0.024343712,0.0,0.024564547,-0.008040958,0.016302753,-0.008261795,-0.094433464,-0.04328941,0.0537354,1,1,1,2
3.0,0.5749637,0.5730338,0.3478779,-0.07633857,-0.07440867,0.15074724,0.0001307402,0.052659187,-0.019515214,1,1,1,1
2.0,0.6356149,0.43507507,0.5172932,-0.106287144,0.09425263,0.012034512,0.116742425,-0.007214866,-0.003243838,1,1,1,2
2.0,0.0,0.41317323,0.1244764,0.17921653,-0.23395668,0.054740135,-0.03115544,-0.2986079,-0.0100207,1,1,1,2
3.0,0.75593877,0.5564771,0.3285829,-0.2089392,-0.009477509,0.2184167,-0.05497256,-0.03377977,-0.11210509,0,0,1,1
5.0,0.6641682,0.7528396,0.50247175,-0.024341665,-0.11301311,0.13735478,-0.14536358,-0.09085317,-0.03724506,0,1,0,1
6.0,1.0,0.9537711,0.82912004,-0.07236961,-0.026140723,0.09851033,0.08894809,0.11988217,-0.13046183,0,0,0,0
2.0,0.51054615,0.58105576,0.6532662,0.07107657,0.0005669231,-0.071643494,0.022092227,-0.17381632,0.0848477,1,0,0,1
2.0,0.33589295,0.3023363,0.24251248,-0.04231238,-0.008755719,0.0510681,0.0026189908,0.014250865,-0.27355763,0,1,1,2
4.0,0.49824205,0.7290173,0.639312,0.12394841,-0.106826864,-0.017121544,-0.027179541,-0.00681482,-0.048816968,0,0,0,1
4.0,0.8715617,0.52534693,1.0,-0.07259216,0.2736226,-0.20103043,0.105393335,0.009670639,0.16243103,0,0,0,0
2.0,0.010693183,0.28627142,0.21223143,0.15903883,-0.11653941,-0.042499416,-0.082698084,0.045600608,0.006177499,1,1,1,2
5.0,0.9462187,0.81248057,0.68296754,-0.13232978,0.0014083576,0.13092141,0.05456067,-0.03371742,-0.13337037,0,0,1,1
3.0,0.4017846,0.56959987,0.57360584,0.11321217,-0.054603122,-0.05860905,0.15067503,-0.01193069,0.017782059,1,0,1,1
4.0,0.77696604,0.5667658,0.9332033,-0.017987669,0.19221255,-0.17422488,-0.0028378596,0.15791523,0.0716759,0,0,1,0
3.0,0.6283179,0.66450065,0.42866948,-0.054488547,-0.09067131,0.14515986,-0.059869383,0.08272071,-0.013927886,1,0,1,1
3.0,0.31713897,0.2961651,0.32149136,-0.005540484,0.015433368,-0.009892885,-0.09009094,0.06272412,0.023949744,1,1,1,1
2.0,0.23201793,0.38720626,0.4228779,0.11534944,-0.0398389,-0.07551054,-0.09896974,0.05775045,-0.16016296,1,1,1,2
5.0,0.99516255,0.9491619,0.7701397,-0.09034118,-0.044340502,0.13468169,-0.00015180295,0.18875526,-0.084916726,0,0,1,0
2.0,0.370898,0.04200694,0.33283344,-0.12231854,0.20657253,-0.08425398,0.13418926,0.016364984,-0.005300139,1,1,1,2
5.0,0.7573956,1.0,0.69829905,0.061169274,-0.18143512,0.12026585,0.028520858,0.012698255,-0.04663743,0,0,0,0
5.0,0.67635316,0.5671229,0.6768507,-0.03624425,0.07298603,-0.036741775,0.00069932354,0.044475738,-0.058060244,0,0,0,1
4.0,0.960901,0.725909,0.7777616,-0.13937715,0.09561486,0.04376228,0.0026366361,-0.061412964,-0.11389049,0,0,0,0
1.0,0.47136933,0.13805397,0.061779797,-0.24763496,0.085680395,0.16195457,-0.18906777,0.047447555,0.0936029,1,1,1,2
2.0,0.25989962,0.35236084,0.44092044,0.091160685,-0.0013005377,-0.08986015,-0.05089848,0.07483347,-0.020586122,1,1,1,2
3.0,0.5877799,0.77386564,0.71216786,0.10349123,-0.08259449,-0.020896737,-0.11066098,-0.04992861,0.07689038,0,1,0,1
4.0,0.6278769,0.4022703,0.87116694,0.005894499,0.23150109,-0.23739558,0.13325657,-0.03156532,-0.22815883,0,0,0,1
6.0,1.0,1.0,0.82818675,-0.057271086,-0.057271086,0.11454217,-0.090516634,0.035449952,0.08249934,0,0,0,0
3.0,0.32192326,0.66289145,0.4851533,0.16806607,-0.1729021,0.004836047,-0.1690183,-0.07901509,-0.13719581,1,0,1,2
5.0,0.8112296,0.8237567,0.72484237,-0.024620038,-0.037147168,0.061767206,-0.1823572,-0.11146027,-0.044766024,0,1,1,0
2.0,0.29890898,0.20881927,0.3890549,1.8733168e-05,0.09010845,-0.090127185,-0.10957219,-0.061959576,-0.012692316,1,1,1,2
3.0,0.57123476,0.4931805,0.7921655,0.0476255,0.12567973,-0.17330524,-0.30929193,-0.012512757,0.1840831,0,0,0,1
1.0,0.015891599,0.023257583,0.36160657,0.11769365,0.11032766,-0.22802131,-0.025750464,0.016913349,0.14681308,1,1,1,2
4.0,0.6022636,0.7933493,0.7070172,0.098613076,-0.09247262,-0.006140452,-0.0024890592,0.035973065,-0.027493492,1,0,0,1
2.0,0.33548182,0.34504378,0.39509818,0.02305944,0.013497483,-0.036556922,-0.13973948,-0.036064483,0.010128354,1,1,1,1
2.0,0.20528328,0.6915359,0.54664934,0.2758729,-0.21037972,-0.06549316,0.04636891,0.041434485,-0.08828726,1,0,1,2
5.0,0.8038596,1.0,0.5680561,-0.013221003,-0.20936143,0.22258243,-0.027476639,-0.05203473,-0.013442714,0,0,1,0
3.0,0.7777309,0.43441206,0.7726135,-0.116145395,0.22717343,-0.11102804,-0.028760925,-0.17232363,-0.018390069,0,0,0,1
1.0,0.27524886,0.0,0.044943385,-0.16851811,0.10673075,0.061787367,0.050874148,-0.06986306,-0.014812822,1,1,1,1
1.0,0.3522412,0.0,0.29368475,-0.13693254,0.21530865,-0.07837611,0.07846828,-0.020560466,-0.0882483,1,1,1,2
3.0,0.5749596,0.4896577,0.25137252,-0.1362963,-0.05099443,0.18729073,-0.12182037,-0.08690843,0.01943128,0,1,1,1
2.0,0.55678374,0.55430704,0.37364143,-0.061872996,-0.05939631,0.12126931,-0.16821724,-0.16776176,0.00065798464,1,0,1,2
2.0,0.5306499,0.5463097,0.49113506,-0.007951686,-0.02361148,0.031563167,-0.06341799,-0.1147911,-0.13470423,1,1,1,1
4.0,0.6895369,0.7279588,0.68716615,0.012017038,-0.026404824,0.014387787,0.14395742,-0.13593619,-0.028798092,0,0,0,1
2.0,0.20684229,0.60467994,0.22740197,0.1394658,-0.2583719,0.118906096,-0.11459257,-0.15423757,-0.08242648,1,1,1,2
4.0,0.59721637,0.78451914,0.5721146,0.05406701,-0.13323578,0.079168774,0.07342915,-0.0045508025,0.1843722,0,0,0,2
3.0,0.4012149,0.76814353,0.43495584,0.13355651,-0.23337209,0.09981558,-0.12359291,0.10929679,0.09771604,1,1,1,1
2.0,0.44710073,0.30674028,0.21622121,-0.12374666,0.016613802,0.10713286,-0.04399772,-0.029193541,0.06384716,1,1,1,1
1.0,0.0,0.11644614,0.05340898,0.056618374,-0.059827767,0.003209394,-0.107480206,0.07692111,-0.09639705,1,1,1,2
2.0,0.4904834,0.3208935,0.4658038,-0.0647565,0.10483341,-0.040076915,0.013018383,-0.2924255,0.1507777,1,0,1,2
1.0,0.06818828,0.25243753,0.2882908,0.13478392,-0.049465332,-0.08531859,-0.029693164,-0.01067995,-0.069223225,1,1,0,2
2.0,0.24580511,0.48577517,0.112203784,0.03545624,-0.20451382,0.16905758,-0.12493242,0.017083757,-0.11368869,0,1,1,2
6.0,0.88110554,1.0,0.986942,0.07491029,-0.043984152,-0.030926138,-0.048308976,-0.07605487,0.2266862,0,0,0,0
5.0,0.6714294,0.9046044,0.94767207,0.16980587,-0.06336909,-0.106436774,-0.11840318,-0.09447349,0.061893493,0,0,0,0
3.0,0.4750252,0.41259065,0.33029476,-0.06905499,-0.0066204397,0.075675435,-0.0035856098,-0.06347359,-0.11052582,1,1,1,1
4.0,0.6114029,0.57472986,0.6801478,0.01069062,0.04736367,-0.05805429,-0.11865787,0.073454104,-0.060547244,0,0,0,1
4.0,0.7091767,0.4405875,0.5955579,-0.12740265,0.14118657,-0.01378391,-0.014746735,-0.14129573,0.060228143,1,1,0,1
5.0,0.63595855,0.8260318,0.67591125,0.07667531,-0.11339795,0.036722634,0.02584698,-0.094120234,-0.042230207,0,0,1,0
2.0,0.39909655,0.43311235,0.22052328,-0.04818581,-0.08220164,0.13038744,0.033127397,-0.16079459,-0.047220085,1,1,1,2
2.0,0.44405514,0.37371737,0.2760236,-0.07945643,-0.0091186585,0.088575095,0.034086663,0.030674227,0.13199772,1,1,1,2
2.0,0.3514548,0.008931802,0.2919025,-0.1340251,0.2084979,-0.0744728,0.006033511,-0.10977329,-0.10561752,1,0,1,2
1.0,0.16421406,0.23983215,0.016552592,-0.024014464,-0.09963255,0.12364701,-0.14749339,-0.05232141,-0.09423272,1,1,1,2
2.0,0.51018655,0.40022746,0.3889972,-0.07704949,0.032909617,0.04413987,-0.11077254,0.016987272,0.25134972,1,1,1,1
5.0,0.53664565,0.87866133,0.6520656,0.15247853,-0.18953712,0.037058596,-0.10387055,-0.052185584,0.034257542,0,0,0,0
6.0,0.9973174,0.9111009,0.8538682,-0.07655523,0.009661261,0.06689397,-0.0065092756,-0.15545014,0.04615982,0,0,0,0
1.0,0.2672184,0.4667977,0.091943555,0.008101477,-0.19147782,0.18337634,0.072848,0.023011696,0.11219312,1,1,1,2
3.0,0.43241808,0.5363443,0.23898594,-0.029835304,-0.13376153,0.16359682,-0.09965985,0.030398505,0.01835593,0,1,1,2
3.0,0.216448,0.29460993,0.587955,0.14988966,0.07172771,-0.22161737,-0.06987404,0.12858897,0.11265881,1,1,1,2
3.0,0.6196545,0.31622308,0.31813866,-0.20164905,0.10178232,0.09986673,0.104037665,-0.00075379777,-0.17381674,0,1,1,1
4.0,0.82432073,0.67160076,0.5651539,-0.13729559,0.015424365,0.121871226,-0.1449883,-0.013104831,0.030341461,0,0,0,1
1.0,0.39307207,0.3050819,0.22609317,-0.08498969,0.0030004855,0.08198921,0.12019801,-0.005046835,-0.050933223,1,1,1,2
5.0,0.8043733,0.8437161,0.95199007,0.062319856,0.022977049,-0.08529691,0.050002087,-0.027597198,0.05195567,0,1,0,0
6.0,0.6601743,0.86836106,0.8928688,0.1469604,-0.06122632,-0.08573407,-0.0745313,-0.014257101,-0.22794342,0,0,0,0
4.0,0.9624499,1.0,0.7372547,-0.06254838,-0.100098476,0.16264686,-0.04060212,-0.06380053,-0.15589847,0,0,0,0
4.0,0.34995073,0.28931037,0.6377084,0.07570577,0.13634615,-0.21205191,0.13891259,-0.0017491658,-0.022724962,1,1,0,1
3.0,0.7343734,0.57218015,0.43925682,-0.15243658,0.009756626,0.14267996,-0.061505597,0.010215498,0.052822806,0,0,1,1
2.0,0.21741013,0.25698417,0.079434805,-0.032800432,-0.07237446,0.1051749,0.03665518,-0.04818116,-0.17997362,1,1,1,2
1.0,0.42293787,0.44091135,0.46838942,0.02114168,0.0031682018,-0.024309881,0.17066126,-0.1191121,-0.085899755,1,1,1,2
4.0,0.58507305,0.775168,0.72768897,0.110903606,-0.0791913,-0.03171231,-0.025353799,-0.16540979,0.020316262,1,0,0,1
1.0,0.18525012,0.30039352,0.2562393,0.062044192,-0.053099204,-0.008944988,-0.044216104,-0.08927093,-0.043432795,1,1,1,2
5.0,0.75553936,0.8429163,0.8478915,0.059909683,-0.027467249,-0.032442436,0.21406804,-0.07242551,0.09678398,0,0,0,0
3.0,0.5565281,0.62697023,0.27948388,-0.068867356,-0.1393095,0.20817685,-0.14142793,-0.06117618,0.08194801,1,0,1,1
3.0,0.4871544,0.3968478,0.38333207,-0.06470965,0.025596945,0.0391127,-0.02716656,-0.07471772,-0.13552837,1,1,1,1
2.0,0.32600275,0.32326737,0.15441594,-0.0581074,-0.055372015,0.11347941,0.01415189,0.13410278,-0.048679408,1,1,1,2
6.0,0.9505311,0.95171076,0.9681991,0.006282537,0.005102896,-0.011385433,-0.15938713,-0.038985636,-0.05188837,0,0,0,0
2.0,0.49940935,0.11364639,0.35111088,-0.17802048,0.20774248,-0.029722007,-0.1436003,-0.16938984,0.09084277,1,1,1,2
2.0,0.40111616,0.40389886,0.11909238,-0.093080364,-0.09586305,0.18894342,-0.09292694,-0.033831988,0.04932983,1,1,1,2
2.0,0.57594365,0.3432824,0.32159007,-0.16233829,0.070322976,0.09201531,0.018407283,-0.06917066,-0.12087747,0,0,1,1
4.0,0.6529248,0.52683437,0.5223576,-0.085552536,0.040537857,0.045014683,-0.066172056,0.16804542,0.111974806,0,0,1,1
6.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.010067899,0.029749453,-0.13172735,0,1,0,0
2.0,0.32764995,0.28276354,0.08559261,-0.0956479,-0.05076152,0.14640942,0.046195302,0.05456521,-0.09174627,1,0,1,2
6.0,1.0,1.0,0.903799,-0.032067005,-0.032067005,0.06413401,0.054587588,-4.407946e-05,-0.112505816,0,0,0,0
2.0,0.3429184,0.3274189,0.20886773,-0.049850043,-0.034350563,0.084200606,-0.2417707,-0.012360991,-0.08590798,0,1,1,2
4.0,0.79422784,0.79574907,0.6178377,-0.058289632,-0.05981087,0.1181005,0.0093290545,-0.064560995,-0.23894992,0,0,0,0
1.0,0.23758861,0.14036416,0.102606066,-0.07740234,0.019822124,0.057580214,0.022408418,-0.0430013,-0.047372505,1,1,1,2
3.0,0.4441592,0.2772002,0.46284422,-0.049424667,0.117534354,-0.06810968,-0.03149799,-0.12507385,-0.20181525,1,1,1,1
4.0,0.901593,0.6164858,0.49317297,-0.23117578,0.05393148,0.1772443,0.04314546,-0.059131175,-0.06384916,0,0,0,0
3.0,0.59050673,0.6257524,0.55812335,0.00095409073,-0.034291584,0.033337492,0.059690118,0.012011953,0.09088235,0,0,1,0
2.0,0.26861203,0.0,0.097904,-0.14644003,0.12217201,0.024268018,0.0006042769,-0.009069063,-0.02525577,1,1,1,2
5.0,0.81434244,1.0,0.8372972,0.069537446,-0.11612011,0.046582665,-0.016820375,0.018536609,0.21474893,0,0,0,0
6.0,0.8278036,0.8470738,0.94586545,0.045777347,0.026507158,-0.072284505,0.013957495,-0.073162474,0.10717994,0,0,0,0
3.0,0.3076113,0.26795006,0.27613965,-0.023710957,0.015950277,0.0077606784,-0.26772973,0.1840393,0.06684031,1,1,1,2
4.0,0.8159736,1.0,0.91455007,0.094200954,-0.089825444,-0.0043755136,0.13240927,-0.010987427,-0.06356141,0,0,0,0
5.0,0.9773255,0.9660459,1.0,0.0037983023,0.015077903,-0.018876206,0.13231109,0.019551588,-0.027504878,0,0,0,0
2.0,0.6444769,0.32203883,0.30330467,-0.22120343,0.10123462,0.1199688,0.096787,0.08878931,0.016681416,1,1,1,1
5.0,0.65305823,0.7318819,0.89403164,0.10659904,0.02777534,-0.13437438,-0.0022530665,-0.10239422,-0.05741297,0,0,0,0
2.0,0.2570686,0.45395878,0.0068604583,-0.017772658,-0.21466284,0.2324355,0.026841672,-0.051684402,-0.039941624,1,1,1,2
5.0,0.6311193,0.7762312,0.7447508,0.08624778,-0.058864087,-0.027383694,-0.000313149,0.16837718,0.10057693,0,0,1,0
1.0,0.30446675,0.4094996,0.18203217,-0.0058005885,-0.110833414,0.116634,-0.0032481074,0.018969284,-0.026112853,1,1,1,2
2.0,0.16156244,0.09217206,0.19885753,-0.010698437,0.058691956,-0.04799352,0.092138454,0.03742485,-0.18382075,1,1,1,2
3.0,0.76000893,0.4524119,0.5501561,-0.17248331,0.13511376,0.037369546,-0.1890511,-0.06357065,0.04383068,0,1,1,1
3.0,0.52047163,0.5275946,0.111658856,-0.13389657,-0.14101961,0.27491617,0.01811003,-0.06420302,-0.07976409,1,1,1,2
5.0,0.7062571,0.6560731,1.0,0.08118628,0.13137032,-0.2125566,-0.10277279,-0.12120101,-0.057426594,0,0,0,1
6.0,0.9324128,0.9203344,1.0,0.018502947,0.030581312,-0.04908426,-0.11520488,0.19510067,0.24276283,0,0,0,0
1.0,0.13999528,0.1528522,0.0,-0.042379443,-0.05523638,0.09761582,-0.054907363,-0.08849366,-0.03494212,1,1,1,2
2.0,0.4137733,0.6061083,0.30543333,0.02799834,-0.16433665,0.13633832,-0.16214411,-0.15545398,0.17569973,1,0,1,2
3.0,0.4921353,0.6321207,0.6329367,0.093595624,-0.04638983,-0.047205795,-0.15183814,0.09473401,-0.094611295,1,1,0,1
3.0,0.57619065,0.41527468,0.4667524,-0.09011807,0.070797905,0.01932017,-0.18807375,-0.09010329,-0.09798748,0,1,1,1
3.0,0.57967234,0.46119317,0.37178212,-0.10878979,0.009689359,0.099100426,-0.070620984,0.045377806,-0.0799619,0,1,1,1
5.0,0.81252384,0.84592134,1.0,0.07362455,0.040227063,-0.113851614,0.03823891,0.056852274,-0.017510451,0,0,0,0
5.0,0.7677161,0.734111,0.97714806,0.058608975,0.09221403,-0.15082301,0.0674273,0.098129556,-0.03607968,0,0,0,0
1.0,0.0,0.23674802,0.39510274,0.21061693,-0.026131097,-0.18448582,0.15425903,-0.18305606,-0.1327304,1,1,1,2
3.0,0.7834915,0.8731602,0.53945506,-0.0514559,-0.1411246,0.1925805,-0.05802853,0.029483594,0.07018933,0,0,1,1
4.0,0.76029146,0.58776283,0.75549805,-0.05910733,0.11342127,-0.054313935,0.06283189,-0.12450803,-0.0022441377,0,0,1,0
3.0,0.5301498,0.3624159,0.20851214,-0.16312386,0.004610043,0.15851381,-0.004561599,-0.02426687,0.047344893,1,1,1,2
1.0,0.01264422,0.124591604,0.30371583,0.13433966,0.022392275,-0.15673193,-0.034910474,0.03916028,-0.008248153,1,1,1,2
3.0,0.5330847,0.55963457,0.59461635,0.029360523,0.0028106144,-0.032171138,0.0151694575,-0.1918698,0.24704662,0,0,0,1
3.0,0.50407946,0.2985091,0.71697235,0.0024408293,0.20801122,-0.21045205,0.049465217,-0.07360883,-0.00077165925,1,0,0,1
2.0,0.34112376,0.38776758,0.43810546,0.047875177,0.0012313484,-0.049106523,0.013697072,-0.12918898,0.07397339,1,1,1,1
5.0,0.7739988,0.8342255,1.0,0.09540931,0.035182606,-0.13059191,-0.053182784,0.0013410978,0.13016252,1,0,0,0
2.0,0.17673118,0.18301615,0.3006114,0.04338839,0.037103433,-0.080491826,0.020800611,-0.14671731,-0.1569055,1,1,1,2
4.0,0.5551501,0.49938306,0.8435318,0.07753823,0.13330524,-0.21084347,-0.08339799,0.04421261,-0.122444585,0,1,0,1
3.0,0.8130661,0.7546368,0.8981035,0.008869335,0.067298666,-0.076168,0.04568454,-0.04165621,-0.11059836,0,0,0,0
5.0,0.8406909,0.8829659,1.0,0.06719472,0.024919664,-0.09211439,0.00990305,-0.01737803,-0.04265704,0,0,0,0
1.0,0.016079418,0.2561513,0.23837215,0.15412153,-0.08595034,-0.068171196,-0.23427318,-0.0172114,-0.0715438,1,1,1,2
1.0,0.027180878,0.26331374,0.0,0.06965066,-0.1664822,0.09683154,-0.059650075,-0.31977373,-0.02547797,1,0,1,2
2.0,0.42706615,0.24281645,0.3676529,-0.081220984,0.10302871,-0.021807725,0.054162357,-0.14532064,0.12652789,1,1,1,2
